name,address,city,state,postal_code,latitude,longitude,google_place_id
CINCO DE MAYO,4229 BELL BLVD,Queens,NY,11361,40.762241445884,-73.770305478198,ChIJ23is-N9hwokRn3pU9BPCGN0
MCDONALD'S,357 HAMILTON AVENUE,Brooklyn,NY,11231,40.673675328501,-73.99976927808,ChIJxTwey_ZawokRsefVN1UiOKU
MCDONALD'S,7124 3 AVENUE,Brooklyn,NY,11209,40.633974451804,-74.026776582703,ChIJN9LMdVdFwokRPZOJYrjh7qA
ROCKA ROLLA,486 METROPOLITAN AVENUE,Brooklyn,NY,11211,40.714049363789,-73.952575848872,ChIJb37UJ1lZwokRxtE1AmtOBbg
NEW ISLAND,27 SEGUINE AVENUE,Staten Island,NY,10309,40.525678003581,-74.201127401275,ChIJ-dzti4hLwokRFzSO2pxJfMs
TASTE OF ITALY,4005A JUNCTION BLVD,Queens,NY,11368,40.748958525058,-73.869299293142,ChIJUec417lfwokRbx5w0uzFh30
CENTRAL CARIBBEAN BAKERY,1322 EAST GUN HILL ROAD,Bronx,NY,10469,40.871276498522,-73.847829644471,ChIJxYe510vzwokRIs1dKwrSr5I
MAMAN,239 CENTRE STREET,Manhattan,NY,10013,40.720185477997,-73.998199829815,ChIJL8_mB4lZwokR9RPJzSCMrmw
COSME,35 EAST   21 STREET,Manhattan,NY,10010,40.739568485824,-73.988871049761,ChIJT-gYZKFZwokR7O8LLYuYMjU
HARBOR EATS (BOTANICAL CENTER - SEASONAL),1000 RICHMOND TER,Staten Island,NY,10310,40.645224538002,-74.10467411188,ChIJw_2KmiJOwokRtifdssh9kq8
7 GRAMS CAFFE,275 7 AVENUE,Manhattan,NY,10001,40.745736372192,-73.994435007741,ChIJqXTjSaVZwokREUBBnhV2hbI
CREOLE PLATE,23306 MERRICK BLVD,Queens,NY,11422,40.674830531734,-73.736773758685,ChIJt4AJ8AVkwokRWvAmmG_UFxc
INSOMNIA COOKIES,304 WEST   14 STREET,Manhattan,NY,10014,40.739859935901,-74.002818336019,ChIJ2fEhTL5ZwokRF4VRq6Xk2Qk
MORELOS DELI & FRUIT,6 CEBRA AVENUE,Staten Island,NY,10301,40.634353945383,-74.086429925226,ChIJCxR5DzdOwokRKcmGLbqqqF0
TOTTO RAMEN,248 EAST   52 STREET,Manhattan,NY,10022,40.756596014223,-73.968748645002,ChIJAYtXpuNYwokRjXeyqVxYs0Q
FAMILY GARDEN,111A DITMAS AVENUE,Brooklyn,NY,11218,40.635581122859,-73.977773314014,ChIJtaVuUytbwokR-05O335QUnU
GOOD WOK RESTAURANT,375 TOMPKINS AVENUE,Staten Island,NY,10305,40.616257998239,-74.074080638737,ChIJ8ZtAUqxPwokRSWhR7TamScc
ALDO SOHM WINE BAR,151 WEST   51 STREET,Manhattan,NY,10019,40.76129510746,-73.981792215718,ChIJFbIdkvhYwokRAicwcVjJ2io
B -SIDE PIZZA BAR,370 WEST   51 STREET,Manhattan,NY,10019,40.763854030179,-73.987917564599,ChIJ5bwuMFdYwokRliCt_Efmc3U
LONGHORN STEAKHOUSE,9230 59TH AVE,Queens,NY,11373,40.734237748346,-73.86877620581,ChIJF85h00tewokRLI9zs5Ml1Xs
JONGRO BBQ,22 WEST   32 STREET,Manhattan,NY,10001,40.747626871722,-73.986653743397,ChIJvww8eL5ZwokRRbZwZCjAlb8
NEW YORK COMEDY CLUB,241 EAST   24 STREET,Manhattan,NY,10010,40.738785189454,-73.980968420497,ChIJ9esxOApZwokR90NQNxR7QRg
COCO FRESH TEA & JUICE,12 JOHN STREET,Manhattan,NY,10038,40.709996550054,-74.009100465865,ChIJ5f4tLBhawokRlWSv4NX-lnY
SUBWAY,86 GUYON AVENUE,Staten Island,NY,10306,40.564775902628,-74.12789875206,ChIJZ4GZo-NLwokRPI_LnLrvz0E
RAMEN MEIJIN,1574 2 AVENUE,Manhattan,NY,10028,40.775035737893,-73.953795938062,ChIJx1q8UrlYwokRjOmzO2_-otA
FLIK,250 WEST   55 STREET,Manhattan,NY,10019,40.765008934526,-73.982895854311,ChIJgVE0tvdYwokRpI5lQuYWzL4
JUDY & PUNCH,3408 30TH AVE,Queens,NY,11103,40.765678672777,-73.918828482251,ChIJBdPiqDhfwokRLh5occA23Yk
ESME,999 MANHATTAN AVENUE,Brooklyn,NY,11222,40.733219704084,-73.954770410368,ChIJgb9qPT9ZwokRTBsFKYEkd40
IBM CAFETERIA,51 ASTOR PL,Manhattan,NY,10003,40.730176045337,-73.990460187741,ChIJceg7LwBZwokRrFfkE3nseWk
"DUNKIN',' BASKIN ROBBINS",321 EAST KINGSBRIDGE ROAD,Bronx,NY,10458,40.862267907971,-73.893909214692,ChIJEwxYwYDzwokRmYg4TzvP4io
The Big Whiskey,524 GRAND STREET,Brooklyn,NY,11211,40.711018172199,-73.95029474609,ChIJ9Xd4geJbwokR6VPdAKJXzyE
CAMPANIA COAL FIRED PIZZA,3900 RICHMOND AVENUE,Staten Island,NY,10312,40.542928097965,-74.163890289997,ChIJrUXGTVNKwokR16HQ8JMcvwM
PACIFIC MOON,5902 BROADWAY,Queens,NY,11377,40.751437243228,-73.902640341496,ChIJy2dQ4hpfwokRKhXWJdPXgRU
FUSHIMI JAPANESE CUISINE,2110 RICHMOND ROAD,Staten Island,NY,10306,40.581500348076,-74.111763129075,ChIJl_d7wrFOwokR4y6cD5qRkrg
NUHMA,3315 GREENPOINT AVE,Queens,NY,11101,40.735751431125,-73.934251310093,ChIJfbGwH81ewokRBxmcR6nwNUU
PARK VIEW DINER,2939 CROPSEY AVENUE,Brooklyn,NY,11214,40.583448021674,-73.98646707076,ChIJmRo2nLNFwokR1S6PU2RkeDQ
ARTHUR & SONS,145 EAST   39 STREET,Manhattan,NY,10016,40.749338061231,-73.97693759345,ChIJ5wRLNwBZwokRCRy7BYuPh6w
CLOUD SOCIAL,6 WEST   32 STREET,Manhattan,NY,10001,40.74737428198,-73.986051085599,ChIJm7c18ahZwokRyiqSr6I75d0
LOLO'S SEAFOOD SHACK,303 WEST  116 STREET,Manhattan,NY,10026,40.804531555952,-73.955624802884,ChIJY1JBkBb2wokR4RybuTZSEcc
BURGER VILLAGE,222 7 AVENUE,Brooklyn,NY,11215,40.670231417901,-73.978799917316,ChIJEZhF3wNbwokRaDOx9dfKTl4
GREEN JUICE CAFE,4316 BROADWAY,Manhattan,NY,10033,40.851917819285,-73.934830066594,ChIJ1Tc94B30wokRdmYhfeXO90k
MBJ DOWNTOWN (BMCC CAFETERIA),199 CHAMBERS STREET,Manhattan,NY,10007,40.716830745654,-74.01211716662,ChIJb6hWfh5awokRephP352eM2k
AUNTIE ANNE'S PRETZELS,8000 COOPER AVE,Queens,NY,11385,40.709259050949,-73.870055543988,ChIJNQC0eG1ewokRXOII9bDcORc
PLENTY'S PARADISE,992 ROGERS AVENUE,Brooklyn,NY,11226,40.645945741591,-73.95197220336,ChIJ2x-WSERbwokRdfAMNLus6Xc
STEPHEN SONDHEIM THEATRE,124 WEST   43 STREET,Manhattan,NY,10036,40.755838914799,-73.984428643445,ChIJv2zhJFVYwokRUvyHqbRD11Y
NUTRIPAN #2,88-44 SUTPHIN BOULEVARD,Queens,NY,11435,40.704362111379,-73.809057761079,ChIJ52GrqwNhwokRyzNt4Efht-g
ALIDORO,18 EAST   39 STREET,Manhattan,NY,10016,40.751084497159,-73.98114174569,ChIJyUQIwQBZwokRgIql4YCchfA
LUCKY 13 SALOON,644 SACKETT STREET,Brooklyn,NY,11217,40.678422619897,-73.983613967714,ChIJGzDIK1VawokRFJoNAtUbVTo
AKAMI SUSHI,1771 1 AVENUE,Manhattan,NY,10128,40.780437122763,-73.946783548788,ChIJQdQe8q9YwokR42f9VCNJFzg
LINCOLN CENTER THEATER (Claire Tow Theater),150 WEST   65 STREET,Manhattan,NY,10023,40.773869199051,-73.98423305603,ChIJ-YZ8b_VYwokR9VeUDT_cZI8
NEW AMSTERDAM THEATER,214 WEST   42 STREET,Manhattan,NY,10036,40.756316895053,-73.987651832547,ChIJS7-89FNYwokRqHU42APYyVI
LA NUEVA ESPANA RESTAURANT,606 WEST  207 STREET,Manhattan,NY,10034,40.867392195281,-73.921032277035,ChIJ9XXu_vbzwokR5oc5Xx1PqHw
MARCY & MYRTLE COFFEE BAR,574 MARCY AVENUE,Brooklyn,NY,11206,40.695048591141,-73.94915271648,ChIJ98Xc6e1bwokRQz2oRvqG7C0
CAMPAGNOLA RESTAURANT,1382 1 AVENUE,Manhattan,NY,10021,40.768926452747,-73.955161240682,ChIJHZRr3cBYwokRAOvPS6LgVVI
KUMO JAPANESE RESTAURANT,3718 DITMARS BLVD,Queens,NY,11105,40.773712081066,-73.907301259086,ChIJY2ZqBudfwokR09ucBurL94M
FLAVORS CORNER,1018 41ST AVE,Queens,NY,11101,40.755527828354,-73.945453581098,ChIJR4-U0NBYwokRulp3n8v6_X4
TACUBA CANTIINA MEXICANA,3501 36TH ST,Queens,NY,11106,40.756012875416,-73.924680485002,ChIJD5Z79y9fwokRbuM7MShL__M
MOON PALACE KITCHEN,6312 FLUSHING AVE,Queens,NY,11378,40.722243443092,-73.902084281031,ChIJ9SRSkZJewokRg3DuRmmNcKM
DUE MONDI CIVIC ASSOCIATION,97-26 99 STREET,Queens,NY,11416,40.686666162643,-73.843204527526,ChIJVaiNGPhdwokR0RHcEIAM7Mo
BANGLA GARDEN RESTAURANT,1864 WESTCHESTER AVENUE,Bronx,NY,10472,40.832751693756,-73.863370222821,ChIJ7Uv_kMH0wokRkMHhBSRDteM
MALAYSIA GRILL,224 WEST  104 STREET,Manhattan,NY,10025,40.799496191392,-73.967561792864,ChIJC07YUCT2wokRBgm4re83qG8
ATLANTIC THEATER (van Beuren Kass Bar),336 WEST   20 STREET,Manhattan,NY,10011,40.7438975121,-74.001010476432,ChIJc6zAFr9ZwokRyDDVH2x1C3c
SNATCH & GO INTERNET CAFE & JUICE BAR,3410 CHURCH AVENUE,Brooklyn,NY,11203,40.651004219714,-73.945496121494,ChIJWzp1h2dbwokRlgIjnpnPWrU
BOWERY MEAT COMPANY,9 EAST    1 STREET,Manhattan,NY,10003,40.724642695999,-73.991734535477,ChIJn8fJ_YRZwokRYiSB8y4Qneg
EMPELLON AL PASTOR,132 SAINT MARKS PLACE,Manhattan,NY,10009,40.727189072086,-73.98437042082,ChIJB2LbXZ1ZwokRl3A5sr1DsCE
LAN LARB SOHO,227 CENTRE STREET,Manhattan,NY,10013,40.719941196678,-73.998401858803,ChIJzdVRpolZwokRD0zM5dURxsQ
THE BREWERY,4918 30TH AVE,Queens,NY,11377,40.760281999611,-73.907327241691,ChIJ0wp4EhRfwokRI07IlIape3s
LA MASA RESTAURANT,1000 MORRIS PARK AVENUE,Bronx,NY,10462,40.848132640616,-73.856152830525,ChIJ00vjakAPZkARCN3AjL8J_8A
HOT KITCHEN SICHUAN STYLE,133-43 ROOSEVELT AVENUE,Queens,NY,11354,40.75868238198,-73.832714345987,ChIJexYKfA5gwokRxMTUCONDlcE
NEW CHINA WOK,57 4 AVENUE,Brooklyn,NY,11217,40.682574810486,-73.979542319271,ChIJgWvrTaxbwokRgGuzbWnpNBI
SAMUEL FRIEDMAN THEATRE,261 WEST   47 STREET,Manhattan,NY,10036,40.759967286213,-73.986427458637,ChIJI7_aJVRYwokRdLZ3HGq6zUg
SUBWAY,6820 ROCKAWAY BEACH BLVD,Queens,NY,11692,40.590383656047,-73.797197145674,ChIJ25M_emBowokRjImQaYoI0FQ
FRUCES,1496 AMSTERDAM AVENUE,Manhattan,NY,10031,40.818097718134,-73.952830188244,ChIJefRCMG_2wokRotti4ItPKxc
99 CENTS FRESH SLICE PIZZA,105 STANTON STREET,Manhattan,NY,10002,40.721181177899,-73.98765115235,ChIJxSJk_YNZwokR2VO2T6QDZBE
SAGWA NAMOO,162-07 DEPOT ROAD,Queens,NY,11358,40.762031454043,-73.80356006522,ChIJoWa5-i5gwokR8v_bTyLmO6I
SAIGON BAR AND GRILL,4521 AVENUE N,Brooklyn,NY,11234,40.618671346772,-73.93142060352,ChIJg3NXGwBDwokRJKYLJ4aCeyM
THE IZAKAYA,326 EAST    6 STREET,Manhattan,NY,10003,40.727049499467,-73.987747474794,ChIJKWfvx5xZwokRpeSAmKP10Sg
LA BAGUETTE SHOP,7915 FLATLANDS AVENUE,Brooklyn,NY,11236,40.635133683056,-73.913860899269,ChIJEcsxwLdcwokRxYlHdMqXQxQ
A SUSHI,7144 AUSTIN ST,Queens,NY,11375,40.719633913109,-73.843390018513,ChIJAeHJHx5fwokRdpz6R4QmRN0
STEINBERG CENTER FOR THEATER,111 WEST   46 STREET,Manhattan,NY,10036,40.757650233707,-73.982868874442,ChIJ_dR0fv9YwokRP3tir8HOHrs
STUDIO 54 THEATRE,254 WEST   54 STREET,Manhattan,NY,10019,40.764331026906,-73.983217315152,ChIJ6bEw5VdYwokRsf3cixifLVM
PLAYWRIGHTS HORIZONS,416 WEST   42 STREET,Manhattan,NY,10036,40.758735502069,-73.993394337893,ChIJff8ajFJYwokRhh75V4_MEo8
AMERICAN AIRLINES THEATER,227 WEST   42 STREET,Manhattan,NY,10036,40.756531035441,-73.988117422265,ChIJb6z3o1RYwokR5Hg1us4bvQs
OLIVE GARDEN,9210 59TH AVE,Queens,NY,11373,40.734226802318,-73.868805094031,ChIJj2g00UtewokRXsamx9jw04g
ST GEORGE TAVERN RESTAURANT & BAR,103 WASHINGTON STREET,Manhattan,NY,10006,40.708450716651,-74.014279788237,ChIJc5X96BBawokRNax2Oj6vcKI
RANGOLI EXQUISITE INDIAN CUISINE,1393A 2 AVENUE,Manhattan,NY,10021,40.769256910152,-73.958034755906,ChIJKVgq_YNZwokRRz_TwKc09pg
FUKUOKA SHABU-SHABU,6102 SPRINGFIELD BLVD,Queens,NY,11364,40.748802190328,-73.756572357468,ChIJd1gnofFhwokRhHFQlkue-eU
THE BONNIE,2912 23RD AVE,Queens,NY,11105,40.774938493062,-73.91370824491,ChIJIXxptEJfwokRRzu3bQietPo
HARRY'S NEW YORK BAR,36 CENTRAL PARK SOUTH,Manhattan,NY,10019,40.765045867947,-73.974795016342,ChIJo8wClPBYwokRbxlZ4uVMdJo
MASALA GRILL,501B ATLANTIC AVENUE,Brooklyn,NY,11217,40.685550442453,-73.981275732313,ChIJeW3PnbJbwokR9zIF4hKcWdM
HABANERO CAFE MEXICAN GRILL,715 FLUSHING AVENUE,Brooklyn,NY,11206,40.700472610012,-73.94400932203,ChIJWeplevpbwokRv1AaMkrkOec
STARBUCKS,341 EASTERN PARKWAY,Brooklyn,NY,11216,40.670516349049,-73.957242770505,ChIJ34uYGnVbwokRv-kZPvMaKw0
EL RINCONCITO DE LOS SABORES,13933 89TH AVE,Queens,NY,11435,40.702691515876,-73.812979346843,ChIJN5mt0cVgwokRYNFASVr2gKI
NEW CHINA RESTAURANT WANG,3035 3 AVENUE,Bronx,NY,10455,40.819869724943,-73.913274007438,ChIJhxOzJWr0wokR-efrVXNn1XE
JOE'S PIZZA & PASTA,5607 MARATHON PKWY,Queens,NY,11362,40.760189479339,-73.731612502881,ChIJqw-zOOKJwokR2oTPDtOv8SI
THE POLO BAR,1 EAST   55 STREET,Manhattan,NY,10022,40.761568232287,-73.97466999423,ChIJY2_4VvpYwokRXjgsYKtUXOU
DUNKIN,9005 MYRTLE AVE,Queens,NY,11385,40.702532399593,-73.854704585977,ChIJUWIjSQ9ewokRMo9TYb4G3xI
AREPAS GRILL,2119 BROADWAY,Queens,NY,11106,40.765105029518,-73.931471401609,ChIJJWxQSC5fwokR3U3YLZJRZ1g
SUBWAY,33 WEST END AVENUE,Manhattan,NY,10023,40.772922861235,-73.989500888744,ChIJQ-zZNVxYwokRNQG8bCrVffM
ASTORIA PIZZA FACTORY,1946 37TH ST,Queens,NY,11105,40.778409396588,-73.901943601449,ChIJn-CYaGNfwokR3ZV_OKEcGmk
KAPPO MASA,976 MADISON AVENUE,Manhattan,NY,10075,40.774514968808,-73.963447195225,ChIJ9w07X5RYwokR5eolQAZ49C4
19 CAFE,84 MANHATTAN AVENUE,Brooklyn,NY,11206,40.705232327599,-73.944593208116,ChIJbcOsf_xbwokR72LntFxY614
LA RUANA PAISA,92-03 37 AVENUE,Queens,NY,11372,40.750743332735,-73.874861195987,ChIJM8je8rpfwokRcIUAtgzBwJM
KABAWA,8 EXTRA PLACE,Manhattan,NY,10003,40.724782664355,-73.991532480952,ChIJ685zLlZZwokRiEoiYj-Iyvg
ETHYL'S ALCOHOL & FOOD,1629 2 AVENUE,Manhattan,NY,10028,40.776901626669,-73.952462312075,ChIJmbpxkbtYwokR5Z1QZyA38f0
DUNKIN,267 AVENUE X,Brooklyn,NY,11223,40.590258164036,-73.972841357598,ChIJ93JjNVdEwokRoJ5EXFbJbGU
TERMINAL ONE,323 SAND LANE,Staten Island,NY,10305,40.591915600028,-74.067846094791,ChIJcXB2pRlPwokRlQl_q6j0_bI
MIRELI RESTAURANT,1122 WESTCHESTER AVENUE,Bronx,NY,10459,40.825446673118,-73.890362087326,ChIJJQbA41X0wokRkS6neMWVgwY
J'S ON THE BAY,1189 BAY STREET,Staten Island,NY,10305,40.614377077489,-74.066338239826,ChIJNWjwRK9PwokRgMNam1ts20s
MIDWOOD FLATS,577 FLATBUSH AVENUE,Brooklyn,NY,11225,40.659571361754,-73.960554924061,ChIJDeoRAUBbwokRRJWSct7E3Lc
FRESH & CO,1260 LEXINGTON AVENUE,Manhattan,NY,10028,40.778717381856,-73.956162018562,ChIJk6jU_bxYwokRVtJ6tX42iYE
SEAMORHEN RESTAURANT,190-07 109 ROAD,Queens,NY,11412,40.703426719236,-73.766375679377,ChIJleE37kFhwokR_KpoitNHDMw
SHUNDECK RESTAURANT,2332 86 STREET,Brooklyn,NY,11214,40.600057159188,-73.990763332913,ChIJAyhZGgdFwokRBdLdy6wM8aA
SHUKO,47 EAST   12 STREET,Manhattan,NY,10003,40.733456134726,-73.991682922143,ChIJe8WrB5lZwokREBs3DZYJyKc
PECOSHITAS CAFE BAKERY,8003 ROOSEVELT AVE,Queens,NY,11372,40.747458117683,-73.885636770353,ChIJm5sYDKlfwokRxEwwpsDQg5Q
PIL PIL,265 EAST   78 STREET,Manhattan,NY,10075,40.773027605414,-73.956425729441,ChIJh-ZRBb9YwokRSMkUC8lETk4
LUCKY PIZZERIA & CAFE,2710 QUEENS PLZ S,Queens,NY,11101,40.750084812996,-73.939661709305,ChIJY8DemNVYwokRc8Ft_A8Yirc
DON PANCHO VILLA,189 BORINQUEN PLACE,Brooklyn,NY,11211,40.710843360234,-73.952304002954,ChIJnylHd-JbwokRBHxeWVKsup8
BANHMIGOS,636 PARK PLACE,Brooklyn,NY,11238,40.674207966552,-73.956955595002,ChIJUzEww1RbwokRehEuEgMeGIs
SOPHIES CUBAN CUISINE,401 EAST   68 STREET,Manhattan,NY,10065,40.765139621669,-73.957618600142,ChIJAyzPOcJYwokRfJyffxUSVsI
THE STONE HOUSE AT CLOVE LAKES,1150 CLOVE ROAD,Staten Island,NY,10301,40.618231877991,-74.105161118022,ChIJme4PuWNOwokR9h6JDoqmSFA
PRONTO PIZZA PASTA,1077 BAY STREET,Staten Island,NY,10305,40.617101468248,-74.068347251695,ChIJE0VCqq9PwokRqdxtkG1GwSY
SUBWAY,1047 EAST  163 STREET,Bronx,NY,10459,40.820995359134,-73.891055927873,ChIJjxMima71wokRofVGraoenqA
TEXAS CHICKEN & BURGERS,2660 3 AVENUE,Bronx,NY,10454,40.812941066737,-73.923568155315,ChIJw19e2sT1wokRkOyTScLZuFA
CAFE GRUMPY,200 WEST   39 STREET,Manhattan,NY,10018,40.754296866581,-73.988767516139,ChIJmzE1Y6tZwokRQLY6pr6tTDk
ANTOJITOS ECUATORIANOS,3398 FULTON STREET,Brooklyn,NY,11208,40.684207620456,-73.870173055804,ChIJCQpxRsFdwokRmqQrDbYIY4E
PAPA JOHN'S,13338 SPRINGFIELD BLVD,Queens,NY,11413,40.680652334355,-73.75284890868,ChIJr6cjf6tmwokRzsebaczDpgA
LECHONERA LA ISLA,254 EAST  125 STREET,Manhattan,NY,10035,40.803179337488,-73.934621511696,ChIJGd3ajuH1wokR_cYkhuxNa6I
BUTTAH,377 ONDERDONK AVENUE,Queens,NY,11385,40.708007652393,-73.914015242737,ChIJWeuCSqBewokRrDdyCSxbSY8
PINKS,242 EAST   10 STREET,Manhattan,NY,10003,40.728932063704,-73.984857094605,ChIJ08QQj7tZwokRadBCtCsdcXI
STARBUCKS,13240 METROPOLITAN AVE,Queens,NY,11418,40.702962304298,-73.81923608359,ChIJmZKM98dgwokRZ6ZvctE2ImQ
GREAT WALL RESTAURANT,2359 GRAND CONCOURSE,Bronx,NY,10468,40.858992569263,-73.899033464331,ChIJbzhwNXj0wokRpBopinTEcJE
"THREES BREWING, NINTH STREET ESPRESSO",333 DOUGLASS STREET,Brooklyn,NY,11217,40.679610945173,-73.982514042192,ChIJ__u3R6tbwokR-MFMfIMgFy4
MILLY'S CORNER RESTAURANT AND BAR,1129 LONGWOOD AVENUE,Bronx,NY,10474,40.81462698851,-73.893382131932,ChIJPfGVE6n1wokRsC69eNfH0Ac
O'NEILL'S RESTAURANT & BAR,1614 FOREST AVENUE,Staten Island,NY,10302,40.624740606259,-74.142466856347,ChIJDaXvWclNwokRVTc10-Cv_uE
ADORO LEI,287 HUDSON STREET,Manhattan,NY,10013,40.725438721798,-74.007637799305,ChIJ52zVPfNZwokRmHrrJBCTr6Q
VIS-A-VIS,3100 OCEAN PARKWAY,Brooklyn,NY,11235,40.575860673145,-73.968639149456,ChIJaeRukUdEwokRVbe6Tt9hYBw
DALLAS BBQ,2146 NOSTRAND AVENUE,Brooklyn,NY,11210,40.632595983868,-73.947676498342,ChIJ6wPCX01bwokRypAwD4e2Au8
TEPANGOS PIZZA & MEXICAN FOOD,361 EAST  138 STREET,Bronx,NY,10454,40.809510316855,-73.923843041543,ChIJ28t1ScP1wokRoOhs5TdV42Q
D' MONTAZO RESTAURANT,216 WYCKOFF AVENUE,Brooklyn,NY,11237,40.701310641944,-73.914326862376,ChIJ9WwOMR9cwokRi6cIrkR48oI
THE EDGE,101 EDGECOMBE AVENUE,Manhattan,NY,10030,40.819832098774,-73.945928164582,ChIJ2d54lnr2wokRK-62uG2nIx8
BURLY COFFEE,832 DEKALB AVENUE,Brooklyn,NY,11221,40.692295544899,-73.943222886088,ChIJPQwKC-RbwokR13i0Pu2coqU
SHAKE SHACK,600 3 AVENUE,Manhattan,NY,10016,40.748972770073,-73.975782801828,ChIJH1Sr9QNZwokRxN05CCdZXok
THE EMPANADA SPOT,8417 NORTHERN BLVD,Queens,NY,11372,40.755783336711,-73.883261812834,ChIJL1V8-qNfwokRWAknhvPbZCo
HAPPY LEMON,13335 ROOSEVELT AVE,Queens,NY,11354,40.758501995257,-73.833241808988,ChIJbV4Vhw5gwokRy-ChBbCAyyw
EL MANATIAL RESTAURANT & BAR,10421 ROOSEVELT AVE,Queens,NY,11368,40.750139665657,-73.860725144918,ChIJ-5ZPi8ZfwokR4wVotI6IhC8
FOUNDRY KITCHEN & BAR,270 WEST   43 STREET,Manhattan,NY,10036,40.757475252254,-73.98830856107,ChIJW49HYVNYwokRAU4mdPpqs2A
SHAARE ZION CATERERS,2030 OCEAN PARKWAY,Brooklyn,NY,11223,40.599256423737,-73.965761724961,ChIJPVw5tPZEwokRTAQA3SGg_GY
ACADEMY CAFE,3029 COLLEGE POINT BLVD,Queens,NY,11354,40.770581776434,-73.843031466434,EjAzMDI5IENvbGxlZ2UgUG9pbnQgQmx2ZCwgRmx1c2hpbmcsIE5ZIDExMzU0LCBVU0EiMRIvChQKEglXgukEB2DCiRF9XrJ6DKwU3hDVFyoUChIJHVUKyQdgwokRssUWBZ-ZY_s
GALAGALA NY RESTAURANT,13 EAST  175 STREET,Bronx,NY,10453,40.847565975016,-73.91206666283,ChIJB6Z7SWv0wokRP_m2kMwRcdI
DA CLAUDIO,21 ANN STREET,Manhattan,NY,10038,40.710770678072,-74.007693824806,ChIJ94xVbhhawokRaDRb_Y6O1sA
EMPANADAS MONUMENTAL,4093 BROADWAY,Manhattan,NY,10032,40.844473596312,-73.938910729305,ChIJy0AG-J72wokRDsushXEeb98
BUTCHER BAR,37-10 30 AVENUE,Queens,NY,11103,40.764546102424,-73.916418408489,ChIJfUuNbD9fwokRGrRfyp7DJlw
SUBWAY,20520 JAMAICA AVE,Queens,NY,11423,40.713676209805,-73.754774883385,ChIJrR6LXHthwokRpWbihspZVzg
STARBUCKS,2 WEST   45 STREET,Manhattan,NY,10036,40.75559668512,-73.979974601043,ChIJH7uQZ_5YwokRyKuuVx5pkUQ
JADE JOY,1642 BRUCKNER BOULEVARD,Bronx,NY,10473,40.824021480953,-73.873675028214,ChIJCyd8ezOLwokRUZEMJyUbRIQ
BARCADE,6 SAINT MARKS PLACE,Manhattan,NY,10003,40.729322331155,-73.989410367283,ChIJuYldg5tZwokRsqgWxKnQQTk
COOPERS CRAFT AND KITCHEN,169 8 AVENUE,Manhattan,NY,10011,40.742574540056,-74.000476357965,ChIJGSGOWZtZwokRlIEcbFo4FjE
MILO'S YARD,564 SENECA AVENUE,Queens,NY,11385,40.704755548076,-73.911007843205,ChIJx7o-bSBcwokRmJFbN-tddW8
DUNKIN' EXPRESS,NKA JFK INTERNATIONAL AIRPORT,Queens,NY,11430,40.648312826068,-73.788281497594,ChIJQxVvmjVnwokRqGeaMsXxXrg
SUBWAY,837 HUTCHINSON RIVER PARKWAY,Bronx,NY,10465,40.824147438678,-73.836455025077,ChIJxUCVGjKLwokRbLOSmV9smuI
AJ PIZZERIA,4412 FORT HAMILTON PARKWAY,Brooklyn,NY,11219,40.640526497124,-73.994447419192,ChIJMXVUftJawokRB459ToWLbbo
TURTLE COVE GOLF CENTER,1 CITY ISLAND ROAD,Bronx,NY,10464,40.863458998936,-73.810551501397,ChIJnc_5EpKMwokREpi-hNOED0g
GEORGE AND JACKS TAP ROOM,103 BERRY STREET,Brooklyn,NY,11249,40.719093798979,-73.958495755097,ChIJEWnOm11ZwokR8kapptzopz8
HAPPY FORTUNE II,770 MANOR ROAD,Staten Island,NY,10314,40.607939653997,-74.121092150761,ChIJ_W78VIJOwokRNH-rSv0gcEM
NORTHERN SUSHI,153-14 NORTHERN BOULEVARD,Queens,NY,11354,40.764811849616,-73.811717632112,ChIJI0hFFyRgwokRZy7nx8t9v-0
TU CASA,10311 QUEENS BLVD,Queens,NY,11375,40.724745445793,-73.850128170458,ChIJNVQeniZewokR8SaVoj1HxdM
CANNELLE PATISSERIE,5-11 47 AVENUE,Queens,NY,11101,40.74587870511,-73.955155158813,ChIJWcil4SNZwokRZ028jmcU4ls
NEW KING WOK NY,4724 4 AVENUE,Brooklyn,NY,11220,40.647969947992,-74.011019918075,ChIJjbA-2LZawokRRgDHBFMpvLM
Malt & Mold,362 2 AVENUE,Manhattan,NY,10010,40.736682830027,-73.981766491244,ChIJ7Wta7ApZwokRikQaoJhb4jU
JIMBO'S HAMBURGERS,703 LENOX AVENUE,Manhattan,NY,10039,40.82058735969,-73.936125424713,ChIJFZeHg3j2wokRUTNLUYqxSV4
PAPA JOHN'S,19922 HOLLIS AVE,Queens,NY,11412,40.706171073177,-73.758225459745,ChIJj9EsSmZhwokRfjUiXZvMyuU
SARKU JAPAN,815 HUTCHINSON RIVER PARKWAY,Bronx,NY,10465,40.823678037301,-73.836420051252,ChIJ2VKPdDKLwokR0dWlyePidZI
THE MILTON,1754 2 AVENUE,Manhattan,NY,10128,40.781308314999,-73.949223805026,ChIJwS85aqVYwokRhmgGaQQc6Ik
BEYOND SUSHI NYC INC,62 WEST   56 STREET,Manhattan,NY,10019,40.76307272002,-73.976358847219,ChIJFy8n9PlYwokRVeEJbuCg2UE
